"","prior_bioemi","prior_landemi","prior_bioemi_2nd","prior_landemi_2nd","post_bioemi","post_landemi","complementarity_bioemi","complementarity_landemi","treatment_group","treatment_positive_bioemi","treatment_positive_landemi","gap_to_true_value_bioemi","gap_to_true_value_landemi","treatment_positive_bioemi_and_landemi","confidence","coping_on_income","acceptance_alpinePV","acceptance_wind","acceptance_newnucs","acceptance_prolongnucs","trust_in_sci","left_right","gender_binary","education_numeric","urban_rural_numeric","urban_rural_binary","age","climate_salience","speeder","speeder_treatment_bioemi","speeder_treatment_landemi","attention_bioemi_yes","attention_landemi_yes","attention_check_yes"
"456",0,-4,0,4,0,4,4,-1,"treatment","positive_treatment","negative_treatment",0,3,"mixed_treatment",8,"Yes",4,4,-4,-4,10,1,"male",4,3,"rural",1990,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"457",3,3,3,3,3,3,-2,-2,"control","negative_control","negative_control",3,2,"negative_control",8,"No",3,4,-2,-3,7,5,"male",4,2,"urban",1978,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"458",2,3,-1,-1,2,1,2,1,"control","positive_control","positive_control",-1,-2,"positive_control",7,"No",4,4,-4,-3,6,6,"male",4,4,"rural",1966,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"459",0,2,0,1,-1,1,1,-1,"control","positive_control","negative_control",0,0,"mixed_control",6,"Yes",-1,-1,4,3,9,7,"male",4,3,"rural",1984,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"460",0,0,3,-3,3,-2,3,2,"control","negative_control","positive_control",3,-4,"mixed_control",4,"No",0,2,3,1,7,6,"male",3,4,"rural",1967,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"461",0,3,0,0,1,1,3,1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",8,"Yes",-2,-2,3,4,8,6,"male",4,3,"rural",1988,"Yes",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"462",1,3,-1,1,-1,1,1,-1,"treatment","positive_treatment","negative_treatment",-1,0,"mixed_treatment",5,"No",3,-2,-1,-2,5,5,"female",NA,3,"rural",1976,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"463",0,4,-2,2,3,3,0,-1,"treatment","positive_treatment","negative_treatment",-2,1,"mixed_treatment",5,"Yes",3,3,-1,-4,9,6,"female",2,4,"rural",1963,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"464",3,3,-1,-2,0,3,3,2,"control","positive_control","positive_control",-1,-3,"positive_control",2,"Yes",3,4,-2,-4,10,2,"male",2,1,"urban",1956,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"465",2,-2,-2,2,2,-2,2,-2,"control","positive_control","negative_control",-2,1,"mixed_control",6,"Yes",2,2,2,1,9,5,"male",4,2,"urban",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"466",2,2,3,3,1,2,1,1,"treatment","negative_treatment","negative_treatment",3,2,"negative_treatment",5,"Yes",2,1,-1,-3,7,5,"female",2,2,"urban",1968,"No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"467",2,-1,1,1,1,1,1,-1,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",4,"Yes",2,-1,1,-1,7,NA,"male",4,3,"rural",1973,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"468",-3,4,0,0,4,4,2,2,"control","positive_control","positive_control",0,-1,"positive_control",7,"No",4,4,-4,-4,7,4,"male",3,1,"urban",1972,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"469",-2,1,-2,3,2,-1,-1,1,"control","positive_control","negative_control",-2,2,"mixed_control",7,"Yes",4,0,4,0,9,6,"male",4,3,"rural",1987,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"470",-1,1,2,2,2,2,1,1,"control","negative_control","negative_control",2,1,"negative_control",6,"No",2,1,1,-1,8,4,"male",3,3,"rural",1966,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"471",1,1,1,1,1,1,1,1,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",4,"Yes",1,1,0,-4,9,4,"male",2,1,"urban",1952,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"472",4,4,1,1,4,4,3,3,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",6,"Yes",3,4,1,-4,8,4,"male",2,4,"rural",1967,"No",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"473",-4,0,2,-1,-2,1,-1,1,"control","negative_control","positive_control",2,-2,"mixed_control",7,"Yes",1,-2,2,0,9,7,"male",2,2,"urban",2005,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"474",4,4,-4,3,-1,3,-3,-3,"control","positive_control","negative_control",-4,2,"mixed_control",8,"No",3,3,0,-3,9,9,"male",2,4,"rural",1984,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"475",-4,4,-2,1,-4,-4,-4,-1,"treatment","positive_treatment","negative_treatment",-2,0,"mixed_treatment",6,"No",-4,-4,4,2,5,6,"male",3,3,"rural",1990,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"476",1,2,1,2,1,1,1,1,"control","negative_control","negative_control",1,1,"negative_control",6,"No",2,-1,1,3,6,5,"male",3,3,"rural",1974,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"477",0,0,-2,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",-2,-1,"positive_treatment",6,"Yes",0,-2,-4,-4,5,1,"female",2,4,"rural",1966,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"478",1,2,-2,2,-2,NA,-1,1,"treatment","positive_treatment","negative_treatment",-2,1,"mixed_treatment",9,"No",1,1,2,2,5,NA,"male",NA,2,"urban",1959,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"479",1,-1,2,1,3,3,4,0,"control","negative_control","negative_control",2,0,"negative_control",8,"No",4,1,-3,-4,8,4,"female",3,3,"rural",1995,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"480",-4,-4,-4,-4,-2,-3,2,3,"control","positive_control","positive_control",-4,-5,"positive_control",9,"Yes",4,4,-4,4,8,NA,"male",2,4,"rural",1987,"Yes",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"481",0,0,1,1,1,-1,3,3,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",4,"No",2,2,1,-2,7,4,"female",2,4,"rural",1984,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"482",-4,0,0,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"No",-4,-4,4,4,5,9,"male",3,2,"urban",1989,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"483",0,0,0,0,0,0,3,3,"control","positive_control","positive_control",0,-1,"positive_control",8,"No",0,0,0,-1,9,5,"male",2,4,"rural",1957,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"484",-4,-4,-4,-4,0,0,4,4,"control","positive_control","positive_control",-4,-5,"positive_control",8,"Yes",-4,-4,4,4,8,8,"male",3,4,"rural",1983,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"485",-4,-4,2,2,-4,-4,0,0,"control","negative_control","negative_control",2,1,"negative_control",4,"Yes",1,1,3,3,9,5,"male",4,3,"rural",1986,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"486",1,-1,1,-1,1,-1,1,-1,"treatment","negative_treatment","positive_treatment",1,-2,"mixed_treatment",2,"Yes",-1,2,3,1,5,9,"male",3,4,"rural",1997,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"487",0,0,-2,-2,0,0,0,0,"control","positive_control","positive_control",-2,-3,"positive_control",5,"Yes",1,-1,-4,-1,5,8,"male",4,3,"rural",1969,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"488",-2,0,0,1,0,0,2,-1,"control","positive_control","negative_control",0,0,"mixed_control",5,"Yes",0,0,0,3,7,4,"male",3,3,"rural",1967,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"489",4,4,-4,-4,-4,-4,4,4,"control","positive_control","positive_control",-4,-5,"positive_control",2,"No",0,0,-4,-4,10,0,"female",2,3,"rural",1992,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"490",1,1,3,3,1,1,3,3,"control","negative_control","negative_control",3,2,"negative_control",8,"No",3,1,-1,-1,5,5,"male",4,4,"rural",1975,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"491",4,3,-3,-2,3,-4,-3,3,"treatment","positive_treatment","positive_treatment",-3,-3,"positive_treatment",4,"No",0,0,2,0,7,6,"male",2,3,"rural",1967,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"492",0,4,0,-3,0,0,3,3,"treatment","positive_treatment","positive_treatment",0,-4,"positive_treatment",6,"No",-4,-4,0,0,7,10,"female",2,4,"rural",1958,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"493",0,-1,0,0,0,1,4,4,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",8,"Yes",2,2,-1,-4,9,0,"female",4,1,"urban",1988,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"494",0,-2,0,-1,0,2,0,-2,"treatment","positive_treatment","positive_treatment",0,-2,"positive_treatment",6,"Yes",3,3,-3,-4,9,4,"male",4,4,"rural",1975,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"495",0,1,0,0,0,0,0,NA,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"No",0,0,0,0,NA,NA,NA,NA,NA,"rural",1983,"Yes",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"496",0,1,0,-1,0,-1,0,0,"treatment","positive_treatment","positive_treatment",0,-2,"positive_treatment",6,"Yes",4,3,-4,-4,4,2,"male",2,3,"rural",1969,"No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"497",-3,-3,0,0,-4,-4,-1,-2,"control","positive_control","positive_control",0,-1,"positive_control",9,"No",-4,-4,4,4,9,9,"female",2,2,"urban",1966,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"498",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",8,"Yes",1,1,0,-4,6,5,"male",2,3,"rural",1960,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"499",0,4,-4,4,-4,4,4,4,"control","positive_control","negative_control",-4,3,"mixed_control",6,"No",-3,-3,-3,-3,3,NA,"female",2,2,"urban",1989,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"500",4,1,0,0,-4,0,-4,4,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"No",0,0,4,0,6,2,"male",3,3,"rural",1970,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"501",0,-2,1,2,0,0,-2,-2,"treatment","negative_treatment","negative_treatment",1,1,"negative_treatment",4,"Yes",-2,-2,3,3,5,7,"male",3,4,"rural",1955,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"502",0,0,0,0,1,0,3,3,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"Yes",-3,-4,3,1,10,6,"female",2,2,"urban",1971,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"503",0,0,0,-2,0,3,0,0,"control","positive_control","positive_control",0,-3,"positive_control",4,"Yes",1,1,1,-4,10,4,"female",4,1,"urban",1965,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"504",-2,4,1,-3,-2,2,0,0,"control","negative_control","positive_control",1,-4,"mixed_control",8,"No",3,2,1,2,6,NA,"female",2,3,"rural",1988,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"505",-3,-2,1,-1,-4,-2,-1,-1,"treatment","negative_treatment","positive_treatment",1,-2,"mixed_treatment",3,"No",-2,3,0,-1,8,NA,"female",2,4,"rural",2003,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"506",0,0,-1,-1,0,0,3,3,"control","positive_control","positive_control",-1,-2,"positive_control",4,"Yes",4,1,0,-1,10,6,"male",2,3,"rural",2001,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"507",-4,-4,0,0,-4,-4,4,4,"control","positive_control","positive_control",0,-1,"positive_control",8,"No",-4,-4,4,4,8,10,"male",1,4,"rural",2006,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"508",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",6,"Yes",4,4,4,4,8,4,"female",4,3,"rural",1978,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"509",-4,-4,-2,-1,-4,-2,-4,-4,"treatment","positive_treatment","positive_treatment",-2,-2,"positive_treatment",7,"No",-3,-4,2,0,5,5,"male",2,4,"rural",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"510",-2,-2,2,-1,0,1,-1,-1,"treatment","negative_treatment","positive_treatment",2,-2,"mixed_treatment",6,"Yes",1,1,-1,-4,9,2,"female",4,1,"urban",1987,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"511",-3,-3,-2,-2,-4,-3,0,0,"treatment","positive_treatment","positive_treatment",-2,-3,"positive_treatment",6,"Yes",-4,-4,2,4,1,7,"female",2,4,"rural",1953,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"512",0,1,0,0,0,1,4,0,"control","positive_control","positive_control",0,-1,"positive_control",8,"Yes",2,0,0,-3,10,4,"female",4,1,"urban",1977,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"513",-3,0,-2,1,3,-3,-2,0,"control","positive_control","negative_control",-2,0,"mixed_control",7,"No",0,-1,4,3,4,8,"male",2,1,"urban",1956,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"514",0,0,0,0,0,0,3,2,"control","positive_control","positive_control",0,-1,"positive_control",4,"Yes",-2,0,-3,-4,4,4,"female",4,3,"rural",1965,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"515",1,1,0,0,1,1,1,1,"control","positive_control","positive_control",0,-1,"positive_control",7,"Yes",2,1,2,2,7,6,"male",2,4,"rural",1963,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"516",2,0,2,0,-2,0,2,2,"control","negative_control","positive_control",2,-1,"mixed_control",10,"No",3,-2,3,3,10,8,"male",4,2,"urban",1995,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"517",1,1,1,1,1,1,0,NA,"control","negative_control","negative_control",1,0,"negative_control",8,"Yes",1,1,2,2,5,NA,"male",3,4,"rural",1960,"No",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"518",0,0,-1,-2,-1,-1,-1,-2,"treatment","positive_treatment","positive_treatment",-1,-3,"positive_treatment",6,"Yes",1,0,2,1,7,5,"female",2,4,"rural",1967,"No",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"519",-3,-3,0,0,-2,-1,2,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",8,"Yes",-1,-4,4,4,10,6,"male",4,1,"urban",1991,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"520",0,4,-2,-2,4,4,4,1,"treatment","positive_treatment","positive_treatment",-2,-3,"positive_treatment",4,"Yes",4,4,4,4,10,2,"male",4,1,"urban",1991,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"521",-2,1,-1,-1,-1,-1,1,1,"control","positive_control","positive_control",-1,-2,"positive_control",8,"No",1,1,-4,-4,9,5,"male",3,4,"rural",1953,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"522",0,0,0,0,0,0,4,3,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"No",2,2,2,4,10,1,"male",3,3,"rural",2000,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"523",0,0,-2,-2,-2,-2,2,2,"control","positive_control","positive_control",-2,-3,"positive_control",8,"Yes",2,1,-1,-1,8,4,"male",3,3,"rural",1968,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"524",0,0,-3,-3,-1,0,0,0,"treatment","positive_treatment","positive_treatment",-3,-4,"positive_treatment",6,"No",-4,-4,3,1,1,7,"male",4,4,"rural",1984,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"525",0,0,-1,1,0,0,-1,2,"control","positive_control","negative_control",-1,0,"mixed_control",4,"No",-1,-3,1,1,7,6,"male",3,2,"urban",1966,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"526",0,2,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",8,"Yes",-2,-2,-4,-4,2,4,"male",2,4,"rural",1954,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"527",4,-4,0,0,-4,-4,NA,NA,"control","positive_control","positive_control",0,-1,"positive_control",9,"No",-4,-4,0,4,5,8,"female",2,1,"urban",1961,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"528",-3,0,0,0,0,0,4,-2,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",7,"Yes",4,4,-4,-4,8,2,"female",4,3,"rural",1987,"Yes",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"529",0,0,3,1,3,3,3,4,"treatment","negative_treatment","negative_treatment",3,0,"negative_treatment",8,"Yes",-1,-3,4,3,4,7,"male",2,4,"rural",1958,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"530",0,3,0,3,0,3,4,0,"control","positive_control","negative_control",0,2,"mixed_control",4,"No",3,4,-4,-4,9,3,"female",4,3,"rural",1989,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"531",0,3,-4,-3,2,2,0,-1,"treatment","positive_treatment","positive_treatment",-4,-4,"positive_treatment",8,"Yes",1,2,3,2,10,2,"male",4,1,"urban",1988,"No",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"532",1,2,-1,-2,1,1,-1,-2,"control","positive_control","positive_control",-1,-3,"positive_control",4,"No",1,1,1,-2,8,5,"female",2,3,"rural",2002,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"533",4,4,4,3,1,3,1,3,"treatment","negative_treatment","negative_treatment",4,2,"negative_treatment",10,"Yes",1,-2,1,4,7,5,"male",2,2,"urban",1961,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"534",1,-1,1,0,1,1,2,1,"treatment","negative_treatment","positive_treatment",1,-1,"mixed_treatment",8,"No",3,-4,3,4,7,NA,"male",4,1,"urban",1985,"Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"535",-1,-1,1,1,-1,-1,1,1,"control","negative_control","negative_control",1,0,"negative_control",4,"No",3,-1,-3,-4,7,3,"male",2,4,"rural",1963,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"536",-2,-3,1,1,-2,-3,-2,-3,"control","negative_control","negative_control",1,0,"negative_control",4,"Yes",0,-4,4,3,2,9,"male",2,2,"urban",1999,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"537",1,3,0,0,2,0,1,2,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",5,"Yes",2,-4,4,4,7,7,"male",2,4,"rural",1958,"Yes",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"538",1,1,2,1,-1,1,1,1,"treatment","negative_treatment","negative_treatment",2,0,"negative_treatment",4,"Yes",1,1,1,-1,7,5,"female",3,3,"rural",1992,"No",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"539",0,1,3,2,-1,1,-1,-1,"control","negative_control","negative_control",3,1,"negative_control",8,"Yes",0,1,0,-2,5,3,"female",3,4,"rural",1966,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"540",3,-2,-2,3,-1,1,3,3,"control","positive_control","negative_control",-2,2,"mixed_control",7,"Yes",2,2,-1,-3,10,5,"female",4,3,"rural",1972,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"541",1,2,1,1,1,1,1,1,"control","negative_control","negative_control",1,0,"negative_control",4,"Yes",-1,1,-1,-2,7,4,"male",3,3,"rural",1978,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"542",0,0,0,0,0,0,3,1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",7,"Yes",0,3,-4,-4,8,6,"male",3,3,"rural",1971,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"543",2,3,1,1,0,0,0,0,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",4,"Yes",-1,-4,3,2,1,8,"male",2,2,"urban",1950,"Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"544",-4,-4,2,-2,-3,-3,-1,-3,"control","negative_control","positive_control",2,-3,"mixed_control",8,"Yes",1,-4,0,0,0,6,"male",4,4,"rural",1978,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"545",0,-2,2,-3,0,3,2,2,"treatment","negative_treatment","positive_treatment",2,-4,"mixed_treatment",8,"Yes",0,-2,2,-4,10,5,"female",4,3,"rural",1994,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"546",0,3,0,1,0,4,0,-2,"control","positive_control","negative_control",0,0,"mixed_control",8,"Yes",3,1,0,-4,10,2,"female",4,4,"rural",1995,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"547",-3,1,2,-1,0,0,4,-2,"treatment","negative_treatment","positive_treatment",2,-2,"mixed_treatment",3,"Yes",2,-4,0,0,8,5,"male",4,1,"urban",1990,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"548",-3,-1,-3,-1,-4,-1,-3,-1,"control","positive_control","positive_control",-3,-2,"positive_control",2,"Yes",4,4,-1,-3,10,7,"male",3,4,"rural",1972,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"549",0,1,0,-1,0,0,0,1,"treatment","positive_treatment","positive_treatment",0,-2,"positive_treatment",5,"Yes",-2,-2,-3,-4,9,NA,NA,4,3,"rural",1963,"No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"550",-3,-2,-2,-2,-1,0,0,-2,"treatment","positive_treatment","positive_treatment",-2,-3,"positive_treatment",8,"No",-1,-1,1,0,8,5,"female",4,3,"rural",1992,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"551",-1,-2,1,-1,0,NA,1,-1,"treatment","negative_treatment","positive_treatment",1,-2,"mixed_treatment",6,"No",0,0,0,0,4,NA,"female",NA,4,"rural",2003,"No",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"552",2,2,3,3,2,1,3,1,"control","negative_control","negative_control",3,2,"negative_control",7,"Yes",3,3,-4,-4,8,7,"male",2,4,"rural",1986,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"553",0,0,1,2,1,1,0,0,"control","negative_control","negative_control",1,1,"negative_control",6,"Yes",-1,3,1,-2,10,8,"male",4,3,"rural",1979,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"554",0,0,2,2,0,1,0,0,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",6,"No",0,-1,0,-1,2,NA,"female",4,1,"urban",1971,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"555",0,1,1,2,1,1,1,1,"treatment","negative_treatment","negative_treatment",1,1,"negative_treatment",4,"No",0,-2,2,0,7,7,"female",3,3,"rural",1971,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"556",2,1,2,-1,-2,-2,-2,-1,"treatment","negative_treatment","positive_treatment",2,-2,"mixed_treatment",8,"Yes",-2,1,1,2,1,7,"male",3,4,"rural",1950,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"557",3,3,1,1,1,1,1,1,"control","negative_control","negative_control",1,0,"negative_control",10,"No",0,0,0,0,0,6,"female",NA,2,"urban",1969,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"558",1,1,2,2,0,-1,0,0,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",4,"Yes",2,0,1,0,9,5,"female",2,4,"rural",1979,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"559",-1,0,-3,-3,-1,2,3,-2,"control","positive_control","positive_control",-3,-4,"positive_control",6,"Yes",1,-1,1,0,7,7,"male",4,1,"urban",1992,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"560",-1,1,0,0,1,-1,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",8,"Yes",0,-1,3,4,8,8,"male",3,2,"urban",1958,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"561",1,2,2,2,1,1,1,1,"control","negative_control","negative_control",2,1,"negative_control",5,"No",1,1,-1,1,5,4,"female",2,4,"rural",1960,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"562",2,1,2,1,0,0,2,1,"control","negative_control","negative_control",2,0,"negative_control",4,"No",-1,-1,-4,-4,5,2,"male",3,4,"rural",1959,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"563",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",4,"No",0,-4,0,-4,6,NA,"male",2,4,"rural",1963,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"564",0,0,0,2,0,0,-2,-2,"control","positive_control","negative_control",0,1,"mixed_control",4,"Yes",1,-1,1,-3,9,2,"female",3,3,"rural",1962,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"565",2,-1,-1,3,0,0,3,-2,"treatment","positive_treatment","negative_treatment",-1,2,"mixed_treatment",7,"Yes",2,2,-1,-4,9,5,"female",4,3,"rural",1985,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"566",0,4,0,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",9,"Yes",4,4,3,-1,7,5,"male",2,4,"rural",1958,"No",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"567",-1,-2,2,4,2,1,NA,NA,"control","negative_control","negative_control",2,3,"negative_control",7,"Yes",2,3,3,4,10,6,"female",3,4,"rural",1976,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"568",1,1,4,4,4,4,4,4,"control","negative_control","negative_control",4,3,"negative_control",9,"Yes",2,4,2,0,7,6,"male",3,4,"rural",1987,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"569",2,2,1,2,4,2,3,3,"treatment","negative_treatment","negative_treatment",1,1,"negative_treatment",7,"Yes",4,-2,4,4,9,4,"male",2,4,"rural",1991,"Yes",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"570",0,0,0,0,1,0,4,NA,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"Yes",0,-2,0,0,9,5,"female",2,2,"urban",1965,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"571",0,0,0,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",4,"Yes",4,2,1,0,7,5,"male",2,4,"rural",1983,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
